pointid,sample_order,batch,regio,area_prop_sb,openheid_klasse,sbp,x_coord,y_coord,crs
Zn_102428.7,552,eerste set,Zandleemstreek,0,OL,buiten,108603.251413059,173868.834744135,31370
Zn_102856.3,477,eerste set,Zandleemstreek,0,OL,buiten,106151.295368496,173105.507242567,31370
Zn_103342.1,322,eerste set,Zandleemstreek,0,OL,buiten,31824.2935331244,178816.521148178,31370
Zn_103343,481,eerste set,Zandleemstreek,0,OL,buiten,35298.462238884,175978.51079236,31370
Zn_103621.4,745,eerste set,Zandleemstreek,0,OL,buiten,73349.1109744749,192878.513081259,31370
Zn_10408.11,89,eerste set,Zandleemstreek,0,OL,buiten,55808.7305605597,167711.475547382,31370
Zn_10410.9,131,eerste set,Zandleemstreek,0,OL,buiten,55844.7801129378,166957.730649964,31370
Zn_104130.1,121,eerste set,Zandleemstreek,0,OL,buiten,186534.844970552,169063.342812624,31370
Zn_104283.5,789,eerste set,Zandleemstreek,0,OL,buiten,105911.893739029,172157.102074668,31370
Zn_104664.1.2,695,eerste set,Zandleemstreek,0,OL,buiten,101861.898000455,173517.499597202,31370
Zn_1047.9,506,eerste set,Zandleemstreek,0,OL,buiten,245061.352964126,179211.042012179,31370
Zn_105194.2.1,200,eerste set,Zandleemstreek,0,OL,buiten,79393.4799715556,188454.251350869,31370
Zn_105453.2,403,eerste set,Zandleemstreek,0.0876622553134537,OL,buiten,186801.688832975,169771.688451688,31370
Zn_10583.5,5,eerste set,Zandleemstreek,0,OL,buiten,151639.47635618,180536.112214094,31370
Zn_105980.5,3,eerste set,Zandleemstreek,0,OL,buiten,107030.973915181,174146.282009887,31370
Zn_106445.2,741,eerste set,Zandleemstreek,0,OL,buiten,108296.879757518,170996.589158796,31370
Zn_106638,177,eerste set,Zandleemstreek,0,OL,buiten,106655.534245875,176650.925568084,31370
Zn_107423.2,76,eerste set,Zandleemstreek,0,OL,buiten,84172.3293444697,166026.596044807,31370
Zn_10813.7,394,eerste set,Zandleemstreek,0,OL,buiten,149015.621445276,182977.197127504,31370
Zn_108192.4,496,eerste set,Zandleemstreek,0,OL,buiten,126993.917011085,174706.303908098,31370
Zn_109017,411,eerste set,Zandleemstreek,0,OL,buiten,89012.6824419745,166718.093417415,31370
Zn_109019.4,62,eerste set,Zandleemstreek,0,OL,buiten,89760.1061661272,166894.915744096,31370
Zn_10917.2,469,eerste set,Zandleemstreek,0,OL,buiten,160780.343592013,174212.033577105,31370
Zn_109816.1.1,773,eerste set,Zandleemstreek,0,OL,buiten,37503.9308756306,172403.187882759,31370
Zn_10982.2,181,eerste set,Zandleemstreek,0,OL,buiten,112118.022015006,185986.127127656,31370
Zn_11005.2,193,eerste set,Zandleemstreek,0,OL,buiten,103601.828537448,178026.017448895,31370
Zn_110641.5,115,eerste set,Zandleemstreek,0,OL,buiten,57930.6265286,188313.358759252,31370
Zn_111974.7,452,eerste set,Zandleemstreek,0,OL,buiten,135500.723725952,170722.246873038,31370
Zn_112432.1,278,eerste set,Zandleemstreek,0.0115159787430112,OL,buiten,160919.68799443,177639.15182957,31370
Zn_112592.7,467,eerste set,Zandleemstreek,0,OL,buiten,61343.2643452131,186718.844257235,31370
Zn_112744.1,303,eerste set,Zandleemstreek,0,OL,buiten,56895.7958616738,178500.189443956,31370
Zn_112750.6,382,eerste set,Zandleemstreek,0,OL,buiten,62215.6210513764,177900.840200713,31370
Zn_112931.4,233,eerste set,Zandleemstreek,0,OL,buiten,211995.4625919,177330.651401136,31370
Zn_11301.3.5,536,eerste set,Zandleemstreek,0,OL,buiten,79263.2345466596,192707.358499048,31370
Zn_11311.4,292,eerste set,Zandleemstreek,0,OL,buiten,108890.04980781,164750.351787545,31370
Zn_113268.11,609,eerste set,Zandleemstreek,0,OL,buiten,112688.444201723,178343.280705896,31370
Zn_113273.1,378,eerste set,Zandleemstreek,0,OL,buiten,111781.103420608,178624.581843275,31370
Zn_113307.4,165,eerste set,Zandleemstreek,0,OL,buiten,77925.8382964994,189983.925182373,31370
Zn_11438.1,642,eerste set,Zandleemstreek,0,OL,buiten,147643.945889897,182067.491639546,31370
Zn_114972.3,420,eerste set,Zandleemstreek,0,OL,buiten,76599.9403979094,193525.737418732,31370
Zn_114977.1,766,eerste set,Zandleemstreek,0,OL,buiten,75632.9309070506,193552.329145637,31370
Zn_116380.1,300,eerste set,Zandleemstreek,0,OL,buiten,55899.5884480008,186058.538563716,31370
Zn_116407,384,eerste set,Zandleemstreek,0,OL,buiten,55313.6847950289,178820.599426302,31370
Zn_116998.5,670,eerste set,Zandleemstreek,0,OL,buiten,90497.7312421537,171711.349719692,31370
Zn_117584.4,184,eerste set,Zandleemstreek,0,OL,buiten,73878.6584386631,164371.122796703,31370
Zn_11818.6,640,eerste set,Zandleemstreek,0,OL,buiten,142918.325874558,183765.9958771,31370
Zn_118394.2,637,eerste set,Zandleemstreek,0,OL,buiten,58194.8341537084,189393.272615168,31370
Zn_11854.4,605,eerste set,Zandleemstreek,0,OL,buiten,163330.743071203,173738.537828575,31370
Zn_11951.6,259,eerste set,Zandleemstreek,0,OL,buiten,52534.0592767293,169687.375318187,31370
Zn_11959.2.7,329,eerste set,Zandleemstreek,0,OL,buiten,53709.1313654774,168386.756274873,31370
Zn_119745.2,424,eerste set,Zandleemstreek,0,OL,buiten,125268.456797761,168052.171540391,31370
Zn_12018.10,29,eerste set,Zandleemstreek,0,OL,buiten,46328.8078181615,175935.15036909,31370
Zn_12019.4,344,eerste set,Zandleemstreek,0,OL,buiten,46042.8681497867,176919.262712059,31370
Zn_12023.2,11,eerste set,Zandleemstreek,0,OL,buiten,43972.2202661416,180189.882177407,31370
Zn_12028.2,262,eerste set,Zandleemstreek,0,OL,buiten,44563.7727115545,182348.846514136,31370
Zn_120419.4,410,eerste set,Zandleemstreek,0,OL,buiten,191511.496783937,183341.48075494,31370
Zn_12085.5,87,eerste set,Zandleemstreek,0,OL,buiten,160211.419805679,175327.42861956,31370
Zn_12131.2,82,eerste set,Zandleemstreek,0,OL,buiten,56314.2138324748,168875.463324788,31370
Zn_121717.6,593,eerste set,Zandleemstreek,0,OL,buiten,169071.631920156,177380.924821952,31370
Zn_121847.1.8,65,eerste set,Zandleemstreek,0,OL,buiten,137405.419646701,171194.202281582,31370
Zn_122585,787,eerste set,Zandleemstreek,0,OL,buiten,118182.054677535,183298.243142701,31370
Zn_123357,451,eerste set,Zandleemstreek,0,OL,buiten,119008.176554799,172987.537537517,31370
Zn_123439.3,739,eerste set,Zandleemstreek,0,OL,buiten,112936.90758465,175875.342341844,31370
Zn_123789.3,464,eerste set,Zandleemstreek,0,OL,buiten,67457.5807133304,190107.269480882,31370
Zn_124557.4,49,eerste set,Zandleemstreek,0,OL,buiten,82884.8799889857,190092.978106115,31370
Zn_125094.2,207,eerste set,Zandleemstreek,0,OL,buiten,83269.1008695551,188932.39522739,31370
Zn_125392.12,352,eerste set,Zandleemstreek,0,OL,buiten,73391.3643992118,191307.305409359,31370
Zn_125922.1,170,eerste set,Zandleemstreek,0,OL,buiten,223405.170028307,171123.087256139,31370
Zn_127029.1,21,eerste set,Zandleemstreek,0,OL,buiten,91306.00622082,169263.075331763,31370
Zn_128037.4,362,eerste set,Zandleemstreek,0,OL,buiten,76229.140306378,166529.287946682,31370
Zn_128694.1,751,eerste set,Zandleemstreek,0,OL,buiten,91130.2356920017,172147.101351692,31370
Zn_129743.5,519,eerste set,Zandleemstreek,0,OL,buiten,90438.2123052291,168942.118845543,31370
Zn_129930.6,634,eerste set,Zandleemstreek,0,OL,buiten,58985.4467961209,169370.976692581,31370
Zn_129937.8,701,eerste set,Zandleemstreek,0,OL,buiten,60068.8609261238,168676.591186479,31370
Zn_13018.3,305,eerste set,Zandleemstreek,0,OL,buiten,195732.868492874,177143.381245063,31370
Zn_13058.5,328,eerste set,Zandleemstreek,0,OL,buiten,200009.36513086,176536.478553281,31370
Zn_13068.3,389,eerste set,Zandleemstreek,0,OL,buiten,200449.900351932,175402.053363989,31370
Zn_131511,314,eerste set,Zandleemstreek,0,OL,buiten,212748.130857264,171750.220135989,31370
Zn_13241.1.1,172,eerste set,Zandleemstreek,0,OL,buiten,53424.2154306364,176926.46299452,31370
Zn_132479.1,111,eerste set,Zandleemstreek,0,OL,buiten,109689.836160569,177395.973588624,31370
Zn_13254.3,702,eerste set,Zandleemstreek,0,OL,buiten,161890.239346379,176768.539148984,31370
Zn_133519.2,78,eerste set,Zandleemstreek,0,OL,buiten,77326.9899458369,172352.018694951,31370
Zn_133541.2,323,eerste set,Zandleemstreek,0,OL,buiten,44507.049822375,174154.831243087,31370
Zn_133999,815,eerste set,Zandleemstreek,0,OL,buiten,36972.074736593,173812.890756986,31370
Zn_134766,63,eerste set,Zandleemstreek,0,OL,buiten,207146.830613818,179062.52457779,31370
Zn_135127.1,277,eerste set,Zandleemstreek,0,OL,buiten,83014.1401720482,190949.65161076,31370
Zn_135232,698,eerste set,Zandleemstreek,0,OL,buiten,80620.7017458361,191363.027166619,31370
Zn_135690.2,407,eerste set,Zandleemstreek,0,OL,buiten,57570.9444170559,184925.960144817,31370
Zn_135839.8,53,eerste set,Zandleemstreek,0,OL,buiten,101891.597657387,181140.821403493,31370
Zn_135861.1,687,eerste set,Zandleemstreek,0,OL,buiten,113855.706908274,174788.518308097,31370
Zn_135978.1.1,356,eerste set,Zandleemstreek,0,OL,buiten,142426.228991536,154820.325650139,31370
Zn_1365.8,712,eerste set,Zandleemstreek,0,OL,buiten,214278.132816359,171423.243235638,31370
Zn_136549.3,135,eerste set,Zandleemstreek,0,OL,buiten,61283.9087502752,169396.644656915,31370
Zn_136730.3,769,eerste set,Zandleemstreek,0,OL,buiten,58449.87387085,188803.862167209,31370
Zn_136814.4,246,eerste set,Zandleemstreek,0,OL,buiten,32752.5562859471,187210.142246756,31370
Zn_137300.3,659,eerste set,Zandleemstreek,0,OL,buiten,69957.5607030333,187555.766998572,31370
Zn_137571.8,59,eerste set,Zandleemstreek,0,OL,buiten,45986.6523974562,165195.516590383,31370
Zn_137574.4,644,eerste set,Zandleemstreek,0,OL,buiten,43218.7738790507,171985.013745565,31370
Zn_137581.1,558,eerste set,Zandleemstreek,0,OL,buiten,46900.2191758443,170198.006666601,31370
Zn_137764,718,eerste set,Zandleemstreek,0,OL,buiten,113892.233988061,167277.751587873,31370
Zn_138037.4,677,eerste set,Zandleemstreek,0,OL,buiten,49944.3802073596,167728.007303505,31370
Zn_138038.3,280,eerste set,Zandleemstreek,0,OL,buiten,52652.505081632,167764.595892264,31370
Zn_138389,221,eerste set,Zandleemstreek,0,OL,buiten,115594.474361039,165853.906561767,31370
Zn_138551,366,eerste set,Zandleemstreek,0,OL,buiten,67981.9916383952,162611.113148611,31370
Zn_13862.7,381,eerste set,Zandleemstreek,0,OL,buiten,201944.915111493,177180.898323848,31370
Zn_13908.6,647,eerste set,Zandleemstreek,0,OL,buiten,204371.491822462,179782.609528566,31370
Zn_13938.4,620,eerste set,Zandleemstreek,0,OL,buiten,203984.573649278,171770.392351969,31370
Zn_139797.4,319,eerste set,Zandleemstreek,0,OL,buiten,148682.072917668,181903.316533814,31370
Zn_140048.3,80,eerste set,Zandleemstreek,0,OL,buiten,73139.8491955761,191899.137167464,31370
Zn_14009.7,547,eerste set,Zandleemstreek,0,OL,buiten,151541.21148231,183363.876708015,31370
Zn_14010.4,757,eerste set,Zandleemstreek,0,OL,buiten,150731.371991314,183302.244747238,31370
Zn_14026,194,eerste set,Zandleemstreek,0,OL,buiten,149156.87068064,179397.960368247,31370
Zn_142066.2,334,eerste set,Zandleemstreek,0,OL,buiten,35260.8889864787,178004.659677237,31370
Zn_142070.2.1,214,eerste set,Zandleemstreek,0,OL,buiten,36796.4751847904,176205.153451673,31370
Zn_142135.1,146,eerste set,Zandleemstreek,0,OL,buiten,36963.2044389437,175274.811820873,31370
Zn_142554.4,158,eerste set,Zandleemstreek,0,OL,buiten,208689.31324262,178852.484233243,31370
Zn_14421,331,eerste set,Zandleemstreek,0,OL,buiten,144678.171054167,183794.97580571,31370
Zn_14483.1,449,eerste set,Zandleemstreek,0,OL,buiten,143874.96680848,182937.134891244,31370
Zn_14497.1,216,eerste set,Zandleemstreek,0,OL,buiten,141120.115954237,185482.246830045,31370
Zn_148781,199,eerste set,Zandleemstreek,0,OL,buiten,44866.3044139081,180921.598667286,31370
Zn_148821.1.1,36,eerste set,Zandleemstreek,0,OL,buiten,40745.1496011247,182999.076063807,31370
Zn_148823.4.1,198,eerste set,Zandleemstreek,0,OL,buiten,40943.4331728904,181420.505307918,31370
Zn_149556.1,281,eerste set,Zandleemstreek,0,OL,buiten,42916.3339198611,167309.244103157,31370
Zn_149595.2,594,eerste set,Zandleemstreek,0,OL,buiten,222865.520732664,172051.202527042,31370
Zn_149615.2,780,eerste set,Zandleemstreek,0,OL,buiten,140748.845761578,160369.084941557,31370
Zn_149643.1,471,eerste set,Zandleemstreek,0,OL,buiten,145304.255644849,159641.042674892,31370
Zn_150558.1,711,eerste set,Zandleemstreek,0,OL,buiten,161408.710551431,171921.640078611,31370
Zn_150621.5,380,eerste set,Zandleemstreek,0,OL,buiten,195982.034537405,173653.432211129,31370
Zn_151931.2,518,eerste set,Zandleemstreek,0,OL,buiten,81765.9918975072,188732.110363422,31370
Zn_15345.2,85,eerste set,Zandleemstreek,0,OL,buiten,225877.056051796,176050.563765607,31370
Zn_15347.1.1,302,eerste set,Zandleemstreek,0,OL,buiten,226673.418230195,175973.144595727,31370
Zn_15692.13,524,eerste set,Zandleemstreek,0,OL,buiten,106257.316438759,178197.545620091,31370
Zn_16008.10,740,eerste set,Zandleemstreek,0,OL,buiten,235524.46426285699,173987.686973275,31370
Zn_17154.3,511,eerste set,Zandleemstreek,0,OL,buiten,79821.8809757378,193817.048158893,31370
Zn_17391.2,326,eerste set,Zandleemstreek,0,OL,buiten,141200.793355933,165709.85842017,31370
Zn_18045.4,401,eerste set,Zandleemstreek,0,OL,buiten,66390.7904876072,189658.382429435,31370
Zn_18936.1.2,88,eerste set,Zandleemstreek,0,OL,buiten,166776.735132543,181348.183297676,31370
Zn_19179.6,311,eerste set,Zandleemstreek,0,OL,buiten,30374.0780107556,170076.552124149,31370
Zn_19389.10,783,eerste set,Zandleemstreek,0,OL,buiten,36065.2984295718,170717.461591703,31370
Zn_19779.6,289,eerste set,Zandleemstreek,0,OL,buiten,151032.143854251,179474.208405817,31370
Zn_20132.8,731,eerste set,Zandleemstreek,0,OL,buiten,136999.535435596,166445.133594971,31370
Zn_20456.2,388,eerste set,Zandleemstreek,0,OL,buiten,80797.03775494,189668.619827148,31370
Zn_20529.2,375,eerste set,Zandleemstreek,0,OL,buiten,56796.3106471575,180242.783933523,31370
Zn_20533.1.2,335,eerste set,Zandleemstreek,0,OL,buiten,48618.8526253267,177829.329201072,31370
Zn_20567.2.1,457,eerste set,Zandleemstreek,0,OL,buiten,79349.6811267767,187249.465356719,31370
Zn_20585.1.3,747,eerste set,Zandleemstreek,0,OL,buiten,57350.3878361387,179716.08083171,31370
Zn_20586.1.1,513,eerste set,Zandleemstreek,0,OL,buiten,57996.4662736327,178918.366906655,31370
Zn_20600.2,219,eerste set,Zandleemstreek,0,OL,buiten,159341.517497087,180763.128055121,31370
Zn_20651.3,34,eerste set,Zandleemstreek,0,OL,buiten,79656.4406770503,186025.299541925,31370
Zn_20687.2.16,691,eerste set,Zandleemstreek,0,OL,buiten,46683.80963807,187120.162710843,31370
Zn_20689.5,483,eerste set,Zandleemstreek,0,OL,buiten,52161.1245868725,182093.252432579,31370
Zn_20949.4,64,eerste set,Zandleemstreek,0,OL,buiten,98723.2681361141,165474.219414796,31370
Zn_21001.1,625,eerste set,Zandleemstreek,0,OL,buiten,82745.5301127143,191846.694826155,31370
Zn_21102.1.9,9,eerste set,Zandleemstreek,0,OL,buiten,97674.8577401686,175646.056142064,31370
Zn_21134.4,58,eerste set,Zandleemstreek,0,OL,buiten,54197.996212019,179989.547196734,31370
Zn_21136.1.1,577,eerste set,Zandleemstreek,0,OL,buiten,44399.3305156208,179064.977990361,31370
Zn_21369.1.8,157,eerste set,Zandleemstreek,0,OL,buiten,72585.1721969931,188685.575797925,31370
Zn_21373.4,26,eerste set,Zandleemstreek,0,OL,buiten,64673.8966966456,186087.635087181,31370
Zn_21375.5,23,eerste set,Zandleemstreek,0,OL,buiten,60989.5998667939,185533.271800859,31370
Zn_21392.2,361,eerste set,Zandleemstreek,0,OL,buiten,139040.03823019,177908.83849638,31370
Zn_21492.6,371,eerste set,Zandleemstreek,0,OL,buiten,50382.2650583073,168572.430203743,31370
Zn_21589.2.2,252,eerste set,Zandleemstreek,0,OL,buiten,55840.8915336684,175295.38041585,31370
Zn_21592.1.16,91,eerste set,Zandleemstreek,0,OL,buiten,53701.9934736759,178837.133793844,31370
Zn_21596.7,41,eerste set,Zandleemstreek,0,OL,buiten,56851.6633239798,174366.363790686,31370
Zn_21630.1.5,816,eerste set,Zandleemstreek,0,OL,buiten,59102.067240501,177322.253372766,31370
Zn_21642.2.1,31,eerste set,Zandleemstreek,0,OL,buiten,63012.9869965022,175890.987161046,31370
Zn_21648.8,756,eerste set,Zandleemstreek,0,OL,buiten,48361.9793084481,188687.770623685,31370
Zn_21695.1.7,128,eerste set,Zandleemstreek,0,OL,buiten,48082.9495820744,174000.52929411,31370
Zn_21723.1.2,501,eerste set,Zandleemstreek,0,OL,buiten,52820.69950588,177772.859741245,31370
Zn_21802.2,22,eerste set,Zandleemstreek,0,OL,buiten,74592.49162794,190107.09508186,31370
Zn_21803.6,653,eerste set,Zandleemstreek,0,OL,buiten,75324.4927052847,190602.956864882,31370
Zn_21895.3.5,222,eerste set,Zandleemstreek,0,OL,buiten,29420.2745926704,171909.187417923,31370
Zn_22040.1,37,eerste set,Zandleemstreek,0,OL,buiten,47448.7402748226,176792.600608479,31370
Zn_22053.12,575,eerste set,Zandleemstreek,0,OL,buiten,42165.6093871371,175783.898184112,31370
Zn_2220.1.3,7,eerste set,Zandleemstreek,0,OL,buiten,161138.727599774,176618.363970095,31370
Zn_22262.2.2,685,eerste set,Zandleemstreek,0,OL,buiten,57742.6997364961,175625.691548442,31370
Zn_22318.1,30,eerste set,Zandleemstreek,0,OL,buiten,62706.3705059713,168319.719329904,31370
Zn_22357.3,84,eerste set,Zandleemstreek,0,OL,buiten,57551.0843450905,174025.466905244,31370
Zn_22361.3,662,eerste set,Zandleemstreek,0,OL,buiten,60105.6288356484,174043.019238381,31370
Zn_22412.1.1,211,eerste set,Zandleemstreek,0,OL,buiten,166142.641373749,180389.572172059,31370
Zn_22503.1.5,255,eerste set,Zandleemstreek,0,OL,buiten,59752.0417321034,174962.954542864,31370
Zn_22612.1.1,123,eerste set,Zandleemstreek,0,OL,buiten,73902.903602325,187194.487551473,31370
Zn_22664.4,792,eerste set,Zandleemstreek,0,OL,buiten,55903.7308070388,178440.656313406,31370
Zn_22680.3,109,eerste set,Zandleemstreek,0,OL,buiten,36599.5094347234,169761.073187984,31370
Zn_22720.5,600,eerste set,Zandleemstreek,0,OL,buiten,90386.9130730601,170715.201335041,31370
Zn_22735.3,227,eerste set,Zandleemstreek,0,OL,buiten,56133.0435348936,177883.536764271,31370
Zn_22740.1.5,93,eerste set,Zandleemstreek,0,OL,buiten,58276.6119987382,177928.22115934,31370
Zn_22780.3,154,eerste set,Zandleemstreek,0,OL,buiten,63260.8310121844,171378.138167296,31370
Zn_22988.6,531,eerste set,Zandleemstreek,0,OL,buiten,72490.3129817731,192240.395861879,31370
Zn_23281.6,400,eerste set,Zandleemstreek,0,OL,buiten,56644.9533748904,173311.550210142,31370
Zn_23344.7,320,eerste set,Zandleemstreek,0,OL,buiten,139562.234315648,184185.873898322,31370
Zn_23486.2,619,eerste set,Zandleemstreek,0,OL,buiten,57067.8759278979,184482.169129729,31370
Zn_23494,162,eerste set,Zandleemstreek,0,OL,buiten,60901.6259308853,179155.921466646,31370
Zn_23499.2,735,eerste set,Zandleemstreek,0,OL,buiten,60070.299653822,176987.549363876,31370
Zn_23583.3,182,eerste set,Zandleemstreek,0,OL,buiten,215032.837662026,174154.303801405,31370
Zn_23727.7,69,eerste set,Zandleemstreek,0,OL,buiten,50181.0402348984,175298.228705157,31370
Zn_23730.6,772,eerste set,Zandleemstreek,0,OL,buiten,49380.3770140131,172785.107761933,31370
Zn_23736.3,667,eerste set,Zandleemstreek,0,OL,buiten,55798.6942924239,172650.647899734,31370
Zn_23861.3,476,eerste set,Zandleemstreek,0,OL,buiten,57752.6576050842,183112.74953897,31370
Zn_23899.1,291,eerste set,Zandleemstreek,0,OL,buiten,71330.812472394,188466.268388329,31370
Zn_23999.1.2,230,eerste set,Zandleemstreek,0,OL,buiten,52671.8899867746,181298.555198202,31370
Zn_24002,760,eerste set,Zandleemstreek,0,OL,buiten,50916.0613112818,180404.190458549,31370
Zn_24003.4,95,eerste set,Zandleemstreek,0,OL,buiten,49835.7685558217,180228.358651889,31370
Zn_24014.14,565,eerste set,Zandleemstreek,0,OL,buiten,45951.6054522775,185214.232737716,31370
Zn_24017,439,eerste set,Zandleemstreek,0,OL,buiten,46715.5016659531,185747.7903484,31370
Zn_24019.24,270,eerste set,Zandleemstreek,0,OL,buiten,45986.6897984228,190052.095183044,31370
Zn_24082.3.5,40,eerste set,Zandleemstreek,0,OL,buiten,52542.6028847901,178408.164773277,31370
Zn_24114.1.1,148,eerste set,Zandleemstreek,0,OL,buiten,67012.5388485568,190712.11268351,31370
Zn_24169.1.1,13,eerste set,Zandleemstreek,0,OL,buiten,74145.6322941014,191041.715125101,31370
Zn_24173.2.1,693,eerste set,Zandleemstreek,0,OL,buiten,74835.5999465043,191543.283516188,31370
Zn_24489.6,479,eerste set,Zandleemstreek,0,OL,buiten,245430.021526182,185808.812844429,31370
